race_id,trio_key,group_market_p,group_hit,group_score_percentile,period,effective_group_odds
2320250820020001,3-4-5,0.0068905149311087,0,0.3142857142857143,2025_H2,145.12703477141986
2320250820020003,1-5-7,0.1305081287158308,0,0.0285714285714285,2025_H2,7.662357968348516
2320250820020003,4-5-7,0.0160765547088434,0,0.2285714285714285,2025_H2,62.20238217146858
2320250820030003,4-5-7,0.0471307692509472,0,0.0285714285714285,2025_H2,21.217561603450864
2320250820030004,1-3-7,0.0158481352360576,0,0.1428571428571428,2025_H2,63.09890628171855
2320260131020004,1-2-6,0.0057132830114351,0,0.7142857142857143,2026_H1,175.03071316413107
2320260131020004,1-6-7,0.0121269955915381,0,0.7714285714285715,2026_H1,82.46065502800825
2320260131020004,2-5-6,0.0047819817980576,0,0.8571428571428571,2026_H1,209.11832002501376
2320260131020004,5-6-7,0.0141184680822832,0,0.9142857142857144,2026_H1,70.82921420170699
2320260131020007,1-3-4,0.002954168443502,0,0.2857142857142857,2026_H1,338.5047329307182
2320260131020007,1-4-7,0.0035750398773342,0,0.3428571428571428,2026_H1,279.71715961548097
2320260131030001,1-2-5,0.0048110300211837,0,0.2857142857142857,2026_H1,207.85569734481956
2320260131030001,1-5-7,0.0087787287076752,0,0.2571428571428571,2026_H1,113.91171014610634
2320260131030005,1-4-7,0.0106355125676661,0,0.0285714285714285,2026_H1,94.02461739739583
2320260430030002,3-5-7,0.0032218629066653,0,0.9142857142857144,2026_H1,310.3794385326663
2320260430030002,5-6-7,0.0012379868833245,0,1.0,2026_H1,807.7630009411665
2320260430030007,1-2-4,0.0104761456745168,0,0.4285714285714285,2026_H1,95.45495366988813
2420240101020011,3-4-6,0.0054654118529065,0,0.8285714285714286,2024_H1,182.96882776879863
2420240101020011,4-5-6,0.0072500484695808,0,0.6285714285714286,2024_H1,137.93011235658958
2420240703010004,1-2-4,0.0123448237094971,0,0.3142857142857143,2024_H2,81.00561203078838
2420240703010004,1-4-5,0.0033901543316776,0,0.9142857142857144,2024_H2,294.9718219775426
2420240703020004,1-4-5,0.0362183329791324,0,0.1142857142857142,2024_H2,27.610326532040038
2420240703020004,4-5-7,0.0040852487455317,0,0.2285714285714285,2024_H2,244.78313617836966
2420250109020009,1-2-7,0.0982544824391791,0,0.1428571428571428,2025_H1,10.177652715427145
2420250109020009,1-5-7,0.0345797249273338,0,0.2,2025_H1,28.91868000978639
2420250109030009,1-2-7,0.0025790456402206997,0,0.5714285714285714,2025_H1,387.74032704377646
2420250210020001,1-2-6,0.0523629440227523,0,0.3714285714285714,2025_H1,19.097474724978955
2420250210020001,2-6-7,0.0112847706084943,0,0.9142857142857144,2025_H1,88.61500465479357
2420250210030001,1-2-4,0.012449247323009,0,0.2285714285714285,2025_H1,80.32614133641444
2420250210030001,1-2-6,0.0059175288685109,0,0.8857142857142857,2025_H1,168.98945864401708
2420250210030001,1-4-5,0.0057807660774599,0,0.4857142857142857,2025_H1,172.98745297775574
2420250210030001,1-5-6,0.0040380698891896,0,0.9714285714285714,2025_H1,247.6430639987487
2420250210030001,2-4-7,0.1524931036952757,0,0.0285714285714285,2025_H1,6.557673598133871
2420250210030001,2-6-7,0.019604714379935998,0,0.4571428571428571,2025_H1,51.00813919653058
2420250210030001,4-5-7,0.0628601068669352,1,0.0857142857142857,2025_H1,15.908340756035305
2420250210030001,5-6-7,0.0110530194561715,0,0.7142857142857143,2025_H1,90.47301544752513
2420250217010012,1-3-4,0.0121994920915667,0,0.0285714285714285,2025_H1,81.97062570262928
2420250217010012,1-4-6,0.0105585419071441,0,0.1428571428571428,2025_H1,94.71004697375704
2420250217010012,3-4-5,0.0128692546047361,0,0.4571428571428571,2025_H1,77.70457813710387
2420250217010012,4-5-6,0.0139300333586682,0,0.6571428571428571,2025_H1,71.78733706174027
2420250217020009,1-2-3,0.0039605424918748005,0,0.3428571428571428,2025_H1,252.4906630976784
2420250217020009,2-3-4,0.011091547235255201,0,0.4571428571428571,2025_H1,90.1587469078647
2420250217020012,1-2-6,0.0012224969123884966,0,0.5428571428571428,2025_H1,817.9979759999677
2420250217020012,1-4-6,0.0015033846949962894,0,0.6,2025_H1,665.1657445551341
2420250217020012,2-5-6,0.0012142654148858,0,0.9428571428571428,2025_H1,823.5431790619258
2420250217020012,4-5-6,0.0028745960296262,0,0.9714285714285714,2025_H1,347.8749673671663
2420250217030008,1-3-6,0.012960055161637599,0,0.9142857142857144,2025_H1,77.16016541041039
2420250217030008,1-6-7,0.0138834048766366,0,0.6285714285714286,2025_H1,72.02844034915594
2420250217030012,4-5-6,0.0030867335612556,0,0.9142857142857144,2025_H1,323.96706102266467
2420250305010001,1-3-4,0.0530243650744625,0,0.0571428571428571,2025_H1,18.859254582222583
2420250305010001,3-4-7,0.0415139649228983,0,0.0285714285714285,2025_H1,24.088279735680448
2420250305010005,1-3-7,0.0048051146240041,0,0.3714285714285714,2025_H1,208.11158073201184
2420250305010005,1-4-7,0.007747625122482201,0,0.6285714285714286,2025_H1,129.07181028908866
2420250305010005,3-5-7,0.0162290968881303,0,0.0285714285714285,2025_H1,61.61772320993313
2420250305010005,4-5-7,0.0184820863406213,0,0.1714285714285714,2025_H1,54.10644564526927
2420250305020005,2-3-5,0.0146537606902135,0,0.5428571428571428,2025_H1,68.24186781403145
2420250305020005,3-5-7,0.0045022745859978,0,0.7714285714285715,2025_H1,222.10995373539143
2420250305030011,1-3-4,0.0617585953330999,0,0.4285714285714285,2025_H1,16.192078116518363
2420250305030011,1-4-5,0.0256415081055931,0,0.2571428571428571,2025_H1,38.99926618520044
2420250305030011,1-4-7,0.009841169719632,0,0.4,2025_H1,101.61393701046687
2420250317010003,2-4-5,0.0056953021828142,0,0.0285714285714285,2025_H1,175.58330847089022
2420250317010003,4-5-7,0.0065403286265748,0,0.0571428571428571,2025_H1,152.89751587355704
2420250317030003,2-4-5,0.0160669896837068,0,0.5428571428571428,2025_H1,62.23941258978209
2420250707010005,1-2-7,0.0037542808312932,0,0.7428571428571429,2025_H2,266.36259910677484
2420250707010005,1-5-7,0.014576343151431099,0,0.2,2025_H2,68.60431245417136
2420250707020004,2-3-4,0.0061018992103622,0,0.3714285714285714,2025_H2,163.88340179428192
2420250707020004,3-4-7,0.0034192383419936,0,0.5714285714285714,2025_H2,292.46279433592986
2420250722010006,1-2-7,0.0061449252453416,0,0.1428571428571428,2025_H2,162.73590972617427
2420250722020006,1-2-7,0.0108226534026746,0,0.4285714285714285,2025_H2,92.3987827008181
2420250825030001,2-3-4,0.0281864396064132,0,0.2571428571428571,2025_H2,35.478053062525575
2420250905010009,1-2-3,0.0346217225387839,0,0.0285714285714285,2025_H2,28.883600429752775
2420250905010009,1-3-7,0.0480417731885341,0,0.3428571428571428,2025_H2,20.815218374134975
2420250905010009,2-3-6,0.0046332337173817,0,0.5428571428571428,2025_H2,215.83197848372583
2420250905010009,3-6-7,0.0060157817766246,0,0.9428571428571428,2025_H2,166.22943403394044
2420250905020009,1-2-3,0.2030524394534877,0,0.0285714285714285,2025_H2,4.9248361787303985
2420250905020009,2-3-6,0.0053944770361945,0,0.5142857142857142,2025_H2,185.37478114939643
2420250919020011,1-2-3,0.0869353602973606,1,0.0571428571428571,2025_H2,11.502799281897731
2420260101010005,1-3-7,0.022266647457074202,1,0.0857142857142857,2026_H1,44.91021838504458
2420260101010005,1-6-7,0.016532951943254902,0,0.3714285714285714,2026_H1,60.485266238735974
2420260101010005,3-4-7,0.0080354564590203,0,0.4857142857142857,2026_H1,124.44843738496495
2420260101010005,4-6-7,0.0072702055806141,0,0.8285714285714286,2026_H1,137.54769227798533
2420260131020003,1-3-4,0.0199069439491021,0,0.1714285714285714,2026_H1,50.233727615689844
2520240301020001,2-4-5,0.06530536116052149,0,0.2285714285714285,2024_H1,15.312678503407799
2520240301020005,2-3-6,0.0035051217252861,0,0.8571428571428571,2024_H1,285.29679662362554
2520240301020005,2-5-6,0.0042575112518151,0,0.8857142857142857,2024_H1,234.87900344917963
2520240301020005,3-6-7,0.0008809262924906447,0,0.9428571428571428,2024_H1,1135.1687519425693
2520240301020005,5-6-7,0.0010721628438592815,0,0.9714285714285714,2024_H1,932.6941385139507
2520240301030011,1-2-3,0.0670768748830255,0,0.0285714285714285,2024_H1,14.90826759213048
2520240301030011,1-2-6,0.0895442847551769,0,0.4,2024_H1,11.167658580713452
2520240301030011,2-3-5,0.0102774140424974,0,0.3428571428571428,2024_H1,97.3007408152451
2520240301030011,2-5-6,0.0071323167022117,0,0.8857142857142857,2024_H1,140.2068979480264
2520250206030001,3-5-6,0.0023644015623581,0,0.9428571428571428,2025_H1,422.94000136028717
2520250313010003,1-4-7,0.0277820569941605,0,0.1428571428571428,2025_H1,35.99445498978674
2520250313010003,4-5-7,0.0043913181228021,0,0.6857142857142857,2025_H1,227.72205794143196
2520250313030001,1-2-6,0.0157986405336863,0,0.7714285714285715,2025_H1,63.2965854161801
2520250313030002,1-2-5,0.0166548804116115,0,0.5142857142857142,2025_H1,60.04246054524757
2520250313030002,1-4-5,0.0197899061612326,0,0.6857142857142857,2025_H1,50.53081059873584
2520250313030003,1-4-7,0.0604914545635081,0,0.2,2025_H1,16.531260608887013
2520250319030011,2-3-4,0.1613087697261737,1,0.0285714285714285,2025_H1,6.199290972818954
2520250319030011,2-4-5,0.0615739637261138,0,0.1428571428571428,2025_H1,16.240630608873655
2520250426010002,1-4-5,0.035898360629974,0,0.1714285714285714,2025_H1,27.85642526430668
2520250426010002,1-4-7,0.0731857590920128,1,0.0285714285714285,2025_H1,13.663860461469696
2520250426010002,4-5-6,0.0044326330292176995,0,0.6285714285714286,2025_H1,225.5995462309874
2520250426010002,4-6-7,0.0099264877565694,0,0.2571428571428571,2025_H1,100.74056650482392
2520250426010007,1-2-3,0.0074001169275035,0,0.4857142857142857,2025_H1,135.13299989671373
2520250426010007,1-3-7,0.0037180286749121,0,0.9142857142857144,2025_H1,268.95973308318867
2520250426020001,1-3-5,0.1651895292024808,0,0.0571428571428571,2025_H1,6.053652461072466
2520250426020001,1-5-6,0.011678059832713401,0,0.3714285714285714,2025_H1,85.63066248373978
2520250426020001,3-5-7,0.0527206161918508,0,0.1142857142857142,2025_H1,18.96791183852994
2520250426020001,5-6-7,0.0104418176381132,0,0.5142857142857142,2025_H1,95.76876695777044
2520250426030007,1-2-3,0.0434283812941753,0,0.3714285714285714,2025_H1,23.026416601304962
2520250815020003,2-3-7,0.3376687754277193,1,0.0571428571428571,2025_H2,2.9614819988413705
2520250815020004,5-6-7,0.006611417092711,0,0.8,2025_H2,151.25350374619185
2520250815030004,5-6-7,0.0074873568023942,0,0.8571428571428571,2025_H2,133.5584808353509
2520250815030011,2-3-5,0.2163783930067279,0,0.2,2025_H2,4.62153353717211
2520250911020008,2-5-6,0.0016672256551156,0,0.9714285714285714,2025_H2,599.7988316288614
2520250911020009,1-2-3,0.0659668252258971,0,0.0285714285714285,2025_H2,15.159134861736872
2520250911020009,1-3-4,0.0671705056621674,0,0.1428571428571428,2025_H2,14.887486555922004
2520250911020010,2-3-5,0.1017031754929627,0,0.2285714285714285,2025_H2,9.832534679010042
2520250911020010,2-3-7,0.0225881037887733,0,0.3142857142857143,2025_H2,44.27109107303723
2520250911020010,3-5-6,0.0058026811522044,0,0.8285714285714286,2025_H2,172.33412861571873
2520250911020010,3-6-7,0.005908875174778699,0,0.8857142857142857,2025_H2,169.2369478828011
2620250108010005,4-5-6,0.0009215253347712,0,0.6285714285714286,2025_H1,1085.1573605931128
2620250108020004,1-2-6,0.07464280640629499,0,0.1428571428571428,2025_H1,13.39713829296302
2620250108020004,2-5-6,0.0119336818166821,0,0.6285714285714286,2025_H1,83.79643561487448
2620250108020005,2-5-6,0.0013608774589756,0,0.6,2025_H1,734.8200188081222
2620250108020005,4-5-6,0.0009923960270344,0,0.8,2025_H1,1007.6622364040725
2620250108030004,1-2-6,0.0726672116098233,0,0.2571428571428571,2025_H1,13.761364690437881
2620250108030004,2-5-6,0.008746248152508001,0,0.5428571428571428,2025_H1,114.33473902901422
2620250213020007,5-6-7,0.0028650351747403,0,0.9714285714285714,2025_H1,349.03585436456103
2620250213020011,2-4-5,0.0111984691132224,0,0.6857142857142857,2025_H1,89.29792008974398
2620250213030005,1-2-3,0.0552003939360535,0,0.2285714285714285,2025_H1,18.11581274507647
2620250213030005,1-2-6,0.0029719571043390998,0,0.8285714285714286,2025_H1,336.47861153177
2620250213030007,5-6-7,0.0028327941625835,0,0.8571428571428571,2025_H1,353.00835239225535
2620250213030008,1-3-5,0.0134580829780428,0,0.0571428571428571,2025_H1,74.30478780904569
2620250213030008,3-5-6,0.0214757415325875,0,0.5714285714285714,2025_H1,46.564166293517275
2620250307020009,1-3-4,0.0838627630632327,0,0.1428571428571428,2025_H1,11.924243412371208
2620250307020009,3-4-7,0.0060551258246528,0,0.8571428571428571,2025_H1,165.14933445785826
2620250804030004,5-6-7,0.0018057803762257,0,1.0,2025_H2,553.7771996892121
2620250904020006,3-5-6,0.0036272437563086997,0,0.7714285714285715,2025_H2,275.6914250002486
2620250904020006,4-5-6,0.0126606250307742,0,0.5714285714285714,2025_H2,78.98504201564288
2620250904030007,2-5-6,0.0108357230907379,0,0.6,2025_H2,92.28733436855492
2720240101010001,5-6-7,0.0025600200658883,0,0.8285714285714286,2024_H1,390.62193821242977
2720240101020002,1-2-3,0.0475813157292669,0,0.0285714285714285,2024_H1,21.016652958692937
2720240101030002,1-3-6,0.1217065229471006,0,0.6,2024_H1,8.216486477348854
2720240101030002,1-5-6,0.1629704197451783,0,0.7,2024_H1,6.13608286438488
2720240101030004,1-2-3,0.2571239719774237,0,0.0571428571428571,2024_H1,3.88917451884962
2720240101030004,2-3-4,0.0342244967318332,0,0.0285714285714285,2024_H1,29.218837250859295
2720240101030011,1-2-4,0.020596091311363498,0,0.2571428571428571,2024_H1,48.55290185319139
2720250127020005,4-6-7,0.0013498817982045,0,0.9714285714285714,2025_H1,740.8056033721741
2720250127030004,1-3-4,0.011419307484397099,0,0.4857142857142857,2025_H1,87.57098461236475
2720250210020008,1-4-7,0.0543870192414787,0,0.4857142857142857,2025_H1,18.386740327871138
2720250210020008,4-6-7,0.0121716334528798,0,0.7142857142857143,2025_H1,82.15824144485724
2720250216030004,1-4-7,0.1054537709667135,0,0.4571428571428571,2025_H1,9.482828265246676
2720250307010010,1-2-6,0.0028483910912121,0,0.6285714285714286,2025_H1,351.07538535884885
2720250307010010,1-4-6,0.0065584894330942,0,0.4571428571428571,2025_H1,152.47413450938726
2720250307020008,1-2-7,0.0090356077963574,0,0.5142857142857142,2025_H1,110.67324108546836
2720250307020008,2-4-7,0.0895677536800813,0,0.2,2025_H1,11.16473238317226
2720250307020008,2-6-7,0.0037280809353213,0,0.6571428571428571,2025_H1,268.23451994445935
2720250307020010,1-2-3,0.0139801233911551,0,0.2571428571428571,2025_H1,71.5301268823333
2720250307020010,1-2-6,0.0018625280649774,0,0.8571428571428571,2025_H1,536.9046613598996
2720250307020010,2-3-5,0.033342829113201994,0,0.2857142857142857,2025_H1,29.991456232010407
2720250307020010,2-5-6,0.0038826182395078,0,0.8857142857142857,2025_H1,257.5581574887904
2720250307030011,2-3-6,0.0022937614405062,0,0.8571428571428571,2025_H1,435.96512799487743
2720250307030011,2-6-7,0.0067795746511349,0,0.9714285714285714,2025_H1,147.50187902018308
2720250609010011,1-4-7,0.0221632668471936,0,0.4857142857142857,2025_H1,45.11970220340617
2720250609020009,2-3-4,0.005943616521799601,0,0.5142857142857142,2025_H1,168.2477320554357
2720250609020009,2-4-6,0.0121367805533344,0,0.9714285714285714,2025_H1,82.39417328224368
2720250609030010,4-5-6,0.0678397759998743,1,0.5428571428571428,2025_H1,14.740614709604184
2720250609030010,5-6-7,0.0149472102273361,0,0.9714285714285714,2025_H1,66.90211650138947
2720250609030011,1-4-7,0.0133447400640698,0,0.3142857142857143,2025_H1,74.93589198432284
2720250609030011,4-5-7,0.0169442655308081,0,0.4,2025_H1,59.01701659371413
2720250621010008,2-4-5,0.0117458865718653,0,0.2,2025_H1,85.13618736922601
2720250621010008,4-5-7,0.0564512493731541,0,0.0285714285714285,2025_H1,17.714399789273024
2720250621030011,1-3-7,0.001446535661301,0,0.6857142857142857,2025_H1,691.3068421006709
2720250726030002,1-6-7,0.0018693997273842,0,0.9142857142857144,2025_H2,534.9310719111277
2720250726030004,1-5-6,0.0145706528513272,0,1.0,2025_H2,68.63110460482304
2720250731010002,1-4-5,0.0042581515147476,0,0.5428571428571428,2025_H2,234.84368664116792
2720250731010005,1-2-3,0.0078006028725848995,0,0.3714285714285714,2025_H2,128.19521982262228
2720251104010009,3-6-7,0.0026580432290464,0,0.9428571428571428,2025_H2,376.21660515986423
2720251104010009,5-6-7,0.0030624844835521,0,0.8571428571428571,2025_H2,326.5322666517235
2720251104020010,2-4-5,0.012948333888181701,0,0.2285714285714285,2025_H2,77.23001342379095
2720251104020010,2-4-6,0.009601260754595501,0,0.4857142857142857,2025_H2,104.1529884001291
2720260203010002,1-2-3,0.0026030583423049,0,0.5714285714285714,2026_H1,384.16349866155576
2720260301010011,1-2-3,0.030667458664625898,0,0.0571428571428571,2026_H1,32.60785352108336
2720260301010011,2-3-6,0.0058961775486744,0,0.6857142857142857,2026_H1,169.60140561317112
2720260401010001,1-2-6,0.0070686778194727,0,0.3142857142857143,2026_H1,141.4691722467833
2720260401010001,1-6-7,0.0060510434063911,0,0.4,2026_H1,165.26075468964606
2720260401010001,2-4-6,0.0042686315148568,0,0.8571428571428571,2026_H1,234.26711734651735
2720260401010001,4-6-7,0.0046234341256395,0,0.9428571428571428,2026_H1,216.2894447775187
2720260401030002,1-2-3,0.09924549234579849,0,0.0285714285714285,2026_H1,10.076024375149714
2720260401030002,1-2-6,0.0057156149173559,0,0.6571428571428571,2026_H1,174.95930262261436
2720260401030002,1-3-7,0.0244031847698207,0,0.1428571428571428,2026_H1,40.97825793773832
2720260401030002,1-6-7,0.0025061618725094,0,0.8571428571428571,2026_H1,399.0165244189546
2720260401030002,2-3-4,0.02360272736737,0,0.1714285714285714,2026_H1,42.367985039833464
2720260401030002,2-4-6,0.0020230782800937,0,0.8857142857142857,2026_H1,494.2962463882932
2720260401030002,3-4-7,0.0072705605165797,0,0.3428571428571428,2026_H1,137.54097744178208
2720260401030002,4-6-7,0.0009613161429238,0,1.0,2026_H1,1040.240515423516
2720260401030003,1-3-6,0.0037032774505991,0,0.9714285714285714,2026_H1,270.03107742797516
2720260401030004,1-2-4,0.0156646936199417,0,0.3142857142857143,2026_H1,63.83782691587184
2720260401030004,1-2-6,0.0053136555281949,0,0.6285714285714286,2026_H1,188.194359738579
2720260401030004,2-4-7,0.0069162463617818,0,0.8571428571428571,2026_H1,144.58709937313088
2720260401030004,2-6-7,0.0019145309443865,0,1.0,2026_H1,522.3211476064411
2820241001020002,3-4-7,0.0083432123002389,0,0.6285714285714286,2024_H2,119.85791131928477
2820241001020002,3-6-7,0.0079551634601454,0,0.9714285714285714,2024_H2,125.70451946209569
2820241001020003,2-3-5,0.0125520375441645,0,0.3714285714285714,2024_H2,79.66834041736153
2820241001030003,1-2-3,0.048492365019897,0,0.1428571428571428,2024_H2,20.621803032079132
2820241001030003,2-3-5,0.019233888267802,0,0.1714285714285714,2024_H2,51.99156749153131
2820250122010002,1-2-7,0.005268453830899101,0,0.4571428571428571,2025_H1,189.80900888512534
2820250122010002,2-4-7,0.0050093276439963,0,0.5714285714285714,2025_H1,199.6275889836242
2820250122020001,2-3-7,0.0055700587750953,0,0.0857142857142857,2025_H1,179.53131921536874
2820250122020001,3-4-7,0.001350266941185,0,0.4571428571428571,2025_H1,740.5942999110944
2820250122020005,2-4-7,0.0200397122811139,0,0.8571428571428571,2025_H1,49.900916039719476
2820250426020006,3-5-6,0.0040526623578186,0,0.5142857142857142,2025_H1,246.75137272927506
2820250426020006,3-6-7,0.0035637264096212,0,0.8857142857142857,2025_H1,280.60515456524433
2820250702020001,1-2-5,0.021901668771259902,0,0.35,2025_H2,45.65862128790082
2820250702030004,1-2-3,0.0308004852984013,0,0.0857142857142857,2025_H2,32.467020902813665
2820250702030004,1-2-4,0.0128948692034963,0,0.5428571428571428,2025_H2,77.55022437364941
2820250702030004,1-3-6,0.0021769728433317,0,0.6,2025_H2,459.3534563663054
2820250702030004,1-4-6,0.0025144765793337,0,1.0,2025_H2,397.69708265287784
2820250702030004,2-3-5,0.0847528533571029,0,0.0285714285714285,2025_H2,11.799012781157211
2820250702030004,2-4-5,0.0658168458735956,0,0.4285714285714285,2025_H2,15.193678559445827
2820250702030004,3-5-6,0.005098601983544,0,0.5142857142857142,2025_H2,196.1321953012907
2820250702030004,4-5-6,0.0118452391806306,0,0.9428571428571428,2025_H2,84.42210281707148
2820250906030010,2-3-4,0.0401489255638761,0,0.0571428571428571,2025_H2,24.90726678124975
2820250906030010,2-3-6,0.06691363766027181,0,0.2571428571428571,2025_H2,14.944636623659804
2820250916010003,3-5-6,0.0072947210955416,0,0.6,2025_H2,137.0854330004723
2820250916010003,4-5-6,0.0033693648052741,0,0.6857142857142857,2025_H2,296.79184587987925
2820250916030004,1-2-3,0.0124325412357481,0,0.3428571428571428,2025_H2,80.43407868414178
2820250916030004,2-3-6,0.002593777149374,0,0.7428571428571429,2025_H2,385.53813315895195
3120250104030004,1-4-5,0.0566886044256986,0,0.3,2025_H1,17.640229639286567
3120250129010004,2-4-5,0.0121445039222007,0,0.4285714285714285,2025_H1,82.34177422199642
3120250129010004,4-5-7,0.0020711932766885,0,0.9428571428571428,2025_H1,482.8134637433918
3120250129020004,2-3-5,0.0123583987748643,0,0.2285714285714285,2025_H1,80.91663153271087
3120250129020004,2-4-5,0.0135897886112334,0,0.3714285714285714,2025_H1,73.58466188159794
3120250129030004,2-4-5,0.011958373931307999,0,0.4,2025_H1,83.62340948228074
3120250129030004,4-5-7,0.0018610896759824,0,0.8857142857142857,2025_H1,537.3196213514736
3120250225020001,1-2-3,0.0373231809993577,0,0.1428571428571428,2025_H1,26.79300030769642
3120250225020001,1-3-6,0.0056407291535777995,0,0.6,2025_H1,177.282045064284
3120250225020005,1-3-7,0.061682599758561295,0,0.6571428571428571,2025_H1,16.21202744232913
3120250225020005,3-4-7,0.0123783365662611,0,0.8571428571428571,2025_H1,80.78629908364593
3120250225030002,2-4-5,0.027142158992767,0,0.8,2025_H1,36.84305291507893
3120250422010011,2-3-6,0.0083096901035273,0,0.8285714285714286,2025_H1,120.34143121360444
3120250422010011,3-6-7,0.0036638585719624,0,1.0,2025_H1,272.93629935731656
3120250422020006,1-2-7,0.0033224214624726,0,0.7428571428571429,2025_H1,300.98529379706804
3120250422020006,1-4-7,0.0096807046370952,0,0.4,2025_H1,103.29826572418398
3120250422020006,2-5-7,0.0055821485490006,0,0.8,2025_H1,179.14249168074093
3120250422020006,4-5-7,0.0153531190937329,0,0.4857142857142857,2025_H1,65.1333448203497
3120250422020007,1-3-5,0.0116169798910559,0,0.4571428571428571,2025_H1,86.08089274303694
3120250422020007,3-4-5,0.0585116447055459,0,0.0571428571428571,2025_H1,17.090615125115722
3120250422020008,2-5-7,0.0139994499443277,0,0.1714285714285714,2025_H1,71.43137794532993
3120250422020009,2-3-4,0.026684296807723898,0,0.2285714285714285,2025_H1,37.47522399430609
3120250422030007,1-3-5,0.2514008641021201,1,0.0285714285714285,2025_H1,3.977711069416992
3120250422030007,1-5-6,0.017320652073758998,0,0.2857142857142857,2025_H1,57.734546929385665
3120250422030011,2-3-4,0.0049869617968006,0,0.1714285714285714,2025_H1,200.52289164147055
3120250422030011,2-3-6,0.0403155747696909,0,0.6,2025_H1,24.8043096424312
3120250422030011,2-4-5,0.0130884082088747,0,0.4571428571428571,2025_H1,76.40348498008657
3120250422030011,2-5-6,0.041051371873932596,0,0.7714285714285715,2025_H1,24.359721840014675
3120250422030011,3-4-7,0.0221385279006224,1,0.3714285714285714,2025_H1,45.170121721231794
3120250422030011,3-6-7,0.2654872172864983,0,0.7142857142857143,2025_H1,3.7666596916448083
3120250422030011,4-5-7,0.002394380266568,0,0.5714285714285714,2025_H1,417.6446047282858
3120250422030011,5-6-7,0.0093407373987151,0,0.9428571428571428,2025_H1,107.0579288673246
3120250616020002,2-3-4,0.0075498229693686005,0,0.5714285714285714,2025_H1,132.45343686298793
3120250616020002,2-4-7,0.0069957487205413,0,0.7714285714285715,2025_H1,142.94395638650448
3120250616030002,2-3-4,0.0021470410114962143,0,0.1142857142857142,2025_H1,465.75728858720186
3120250616030002,2-3-6,0.0006770657712906734,0,0.6571428571428571,2025_H1,1476.9613860315596
3120250707010001,2-4-6,0.0019559453164405,0,0.6,2025_H2,511.26173702025386
3120250707010001,4-6-7,0.0022004638687001,0,0.6285714285714286,2025_H2,454.44963410862056
3120250707020002,1-2-5,0.20962986482495521,1,0.0285714285714285,2025_H2,4.770312669118106
3120250707020002,1-4-5,0.0279821021327208,0,0.2,2025_H2,35.737129228423925
3120250707020002,2-5-6,0.058454228024656496,0,0.6,2025_H2,17.10740238632852
3120250707020002,4-5-6,0.0037349781354713996,0,0.9142857142857144,2025_H2,267.7391844688236
3120250707020005,2-5-6,0.0034408586109442,0,0.9428571428571428,2025_H2,290.6251354877938
3120250707020005,4-5-6,0.0011623455616599,0,0.9714285714285714,2025_H2,860.3293486766013
3120250707030003,2-3-4,0.0281141826865104,0,0.2857142857142857,2025_H2,35.56923603828664
3120250707030010,5-6-7,0.0459277150773262,0,0.9428571428571428,2025_H2,21.77334531701283
3120251202020001,1-4-7,0.1761085084886202,0,0.0571428571428571,2025_H2,5.678317354352122
3120251202030003,1-2-3,0.0444790599040523,0,0.0571428571428571,2025_H2,22.482489561540714
3120251202030003,1-2-4,0.0359965705884943,0,0.4857142857142857,2025_H2,27.78042418073107
3120251202030003,2-3-5,0.1027086324209196,0,0.1714285714285714,2025_H2,9.73627996429559
3120251202030003,2-4-5,0.0214542195113457,0,0.6857142857142857,2025_H2,46.61087761645988
3420250105010007,2-4-7,0.01084396156666,0,0.7714285714285715,2025_H1,92.21722097157945
3420250105010007,4-6-7,0.0045252555682129,0,0.9714285714285714,2025_H1,220.9819942600318
3420250105020007,4-6-7,0.0020599273011868,0,0.9714285714285714,2025_H1,485.454025209464
3420250105030007,2-4-7,0.007952127370761,0,0.7428571428571429,2025_H1,125.7525129284118
3420250105030007,4-6-7,0.0053216135560418005,0,0.9714285714285714,2025_H1,187.9129308186363
3420250125020001,2-4-6,0.0180410512788437,0,0.7142857142857143,2025_H1,55.429142378896486
3420250125020001,2-6-7,0.006616526500669,0,0.9714285714285714,2025_H1,151.13670290580555
3420250125030004,1-2-3,0.0028116734319977,0,0.6,2025_H1,355.6600807973271
3420250125030004,1-2-5,0.0037004878642424,0,0.5714285714285714,2025_H1,270.23463842779813
3420250203020001,1-5-7,0.0114933366807237,0,0.3428571428571428,2025_H1,87.00693521639994
3420250203030003,1-2-3,0.0148330631381499,0,0.0857142857142857,2025_H1,67.41695836432125
3420250203030003,1-3-4,0.0075778795187841,0,0.2285714285714285,2025_H1,131.963037617739
3420250203030004,1-4-7,0.040263459689764795,0,0.4571428571428571,2025_H1,24.836415144280455
3420250223010002,2-3-4,0.0084837584772601,0,0.3142857142857143,2025_H1,117.87228534150329
3420250223010002,2-4-6,0.0072332472034582,0,0.4571428571428571,2025_H1,138.25049412411926
3420250223010005,2-3-5,0.0102769244440018,0,0.4571428571428571,2025_H1,97.30537627759412
3420250223010005,2-4-5,0.0190504421817439,0,0.4857142857142857,2025_H1,52.492219889693864
3420250223020002,2-3-4,0.0057463317927017,0,0.3714285714285714,2025_H1,174.02406197116565
3420250223020002,3-4-7,0.0029340235646607,0,0.8,2025_H1,340.8288917800983
3420250223020005,2-3-5,0.0075611985651264,0,0.3714285714285714,2025_H1,132.25416465217285
