month,race_id,trio_key,group_score_percentile,role_ok,top3_spread,unordered_role_set,group_market_p,effective_group_odds,entropy_norm,hhi,rank1_conditional_share,rank6_conditional_share,rank1_to_rank6_share_ratio,group_hit,winner_odds_rank,rank1_exact_hit
2025_03,2320250310020004,1-2-3,0.22857142857142856,1,1,BANTE+BANTE+RYO,0.011744507898857946,85.14618139915777,0.8242207853134049,0.281822980318787,0.43487690471633167,0.04197211050855958,10.361092150170649,0,,0
2025_03,2320250310020004,1-2-6,0.9142857142857143,0,1,BANTE+OTHER+RYO,0.0013801857812553997,724.5401405964438,0.9576917558760633,0.19208570758895596,0.2662315267530418,0.10389560328233403,2.562490792122968,0,,0
2025_03,2320250310020004,1-3-5,0.08571428571428572,0,1,BANTE+OTHER+RYO,0.21818075553257138,4.583355656455749,0.6939080314580911,0.38788298437568275,0.5715722048871116,0.029311395122415988,19.499999999999993,1,1.0,1
2025_03,2320250310020004,1-5-6,0.6571428571428571,0,1,OTHER+OTHER+RYO,0.004727743627628924,211.51739154297667,0.918425690513171,0.21575923932435817,0.29384514931028993,0.06540146180359609,4.492944671370219,0,,0
2025_03,2320250310020004,2-3-4,0.37142857142857144,1,1,BANTE+BANTE+RYO,0.004996816032710198,200.12743984445132,0.8561986508584778,0.2565344763778868,0.3471085343679148,0.05201383227146424,6.6733889661567005,0,,0
2025_03,2320250310020004,2-3-7,0.17142857142857143,1,1,BANTE+BANTE+BANTE,0.032633932144308035,30.642951501460992,0.8902131904199346,0.23168607635090105,0.3549252270035299,0.04353174418915517,8.15325077399381,0,,0
2025_03,2320250310020004,2-4-6,0.9714285714285714,0,1,BANTE+OTHER+RYO,0.0014877401562182848,672.1603875652044,0.9741348646985696,0.18190272919136807,0.23192751837423092,0.10843319037439518,2.138897855660595,0,,0
2025_03,2320250310020004,2-6-7,0.8285714285714286,0,1,BANTE+BANTE+OTHER,0.005422964334543411,184.40099147069083,0.7902254096721655,0.3060011277311012,0.4694641771475811,0.04049052754539091,11.594419870704323,0,,0
2025_03,2320250310020004,3-4-5,0.11428571428571428,0,1,BANTE+OTHER+RYO,0.07261430913088554,13.771390404576103,0.7128196386658223,0.3671699066834895,0.5423291924703221,0.030369156077029523,17.85789473684211,0,,0
2025_03,2320250310020004,3-5-7,0.02857142857142857,0,1,BANTE+BANTE+OTHER,0.20577914979295428,4.859578830052292,0.8094412127905974,0.30820767200711724,0.4980977320315453,0.04344221557742271,11.465753424657533,0,,0
2025_03,2320250310020004,4-5-6,0.7428571428571429,0,1,OTHER+OTHER+RYO,0.002962120892386893,337.5959443688318,0.9526685889717378,0.1929680974254176,0.25265208187405125,0.06958912131399667,3.630626125225044,0,,0
2025_03,2320250310020004,5-6-7,0.5714285714285714,0,1,BANTE+OTHER+OTHER,0.005624176985274867,177.8037929137338,0.8986269118290922,0.22625601504251597,0.3290607420410529,0.05736676210909305,5.736087064061341,0,,0
2025_03,3420250313010004,1-2-5,0.14285714285714285,0,0,BANTE+OTHER+RYO,0.013494136367853857,74.10626161910076,0.8310944615755728,0.2684644157721524,0.35771803154120657,0.039852148989353145,8.976129032258063,0,,0
2025_03,3420250313010004,1-2-7,0.34285714285714286,0,0,OTHER+OTHER+RYO,0.014533632011937922,68.80592539969363,0.8759608047283871,0.24222208726121305,0.32832005133074593,0.05353081423381612,6.1332908163265305,0,,0
2025_03,3420250313010004,1-4-5,0.2,0,0,BANTE+OTHER+OTHER,0.004815826568876257,207.64867374228214,0.8276941333174826,0.2893854424675223,0.46683506466586966,0.058576597489274,7.9696514423076925,0,,0
2025_03,3420250313010004,1-4-7,0.5142857142857142,0,0,OTHER+OTHER+OTHER,0.006636753312816833,150.67608405284702,0.8863966046457715,0.243231798954609,0.3929446693797246,0.07205869328542217,5.453119553851517,0,,0
2025_03,3420250313010004,1-5-6,0.6571428571428571,0,0,BANTE+OTHER+OTHER,0.0016925870083366699,590.8115772333115,0.862824771058535,0.25304069720654265,0.3528739059043269,0.05859248474714361,6.022511375429073,0,,0
2025_03,3420250313010004,1-6-7,0.8285714285714286,0,0,OTHER+OTHER+OTHER,0.0019791007025466083,505.27999849287596,0.9423825409588837,0.19888197169271452,0.25389551801036586,0.06904147895564672,3.6774345198119547,0,,0
2025_03,3420250313010004,2-3-5,0.2571428571428571,1,0,BANTE+BANTE+RYO,0.010041681030701166,99.58491979008564,0.8537174959226849,0.25493272091216873,0.37310677754405075,0.039067441000181904,9.55032548823235,0,,0
2025_03,3420250313010004,2-3-7,0.5428571428571428,0,0,BANTE+OTHER+RYO,0.009431543251328585,106.02718699923619,0.9112289139744078,0.2212227977224744,0.3306774778131102,0.06332683557704569,5.221759066277616,0,,0
2025_03,3420250313010004,3-4-5,0.4,0,0,BANTE+BANTE+OTHER,0.003118695806523536,320.6468543383579,0.8992313322125237,0.23274074797709712,0.3731652401796821,0.07207905687763418,5.177165966713331,0,,0
2025_03,3420250313010004,3-4-7,0.6285714285714286,0,0,BANTE+OTHER+OTHER,0.003460093141400179,289.0095610534157,0.9425844172441352,0.20105518736053335,0.2789793760394539,0.09044542177019435,3.084505225132242,0,,0
2025_03,3420250313010004,3-5-6,0.7428571428571429,0,0,BANTE+BANTE+OTHER,0.001582378460328832,631.9600683847726,0.8945926811423329,0.23436776467905118,0.3412228024990725,0.07660182701340841,4.454499530922999,0,,0
2025_03,3420250313010004,3-6-7,0.9428571428571428,0,0,BANTE+OTHER+OTHER,0.0014082972698136538,710.0773547138384,0.9319435920596183,0.208772304694858,0.28482269900586676,0.07668034646108729,3.7144159116496005,0,,0
2025_03,3420250313030005,1-3-5,0.14285714285714285,1,0,BANTE+BANTE+RYO,0.02101687148135057,47.58082100313337,0.8842973706447192,0.23856959224152824,0.37573592856003996,0.04512655426980633,8.326271186440676,0,,0
2025_03,3420250313030005,1-3-6,0.22857142857142856,0,0,BANTE+OTHER+RYO,0.008402512645135498,119.01201964616313,0.9229318466709064,0.21362306595123226,0.301558062824048,0.07259502666134927,4.153976886471787,0,,0
2025_03,3420250313030005,1-4-5,0.17142857142857143,0,0,BANTE+BANTE+OTHER,0.0061470713397277985,162.67909460186638,0.9203506397158202,0.21665418163473554,0.33361849537999216,0.08112269922444791,4.112517193947729,0,,0
2025_03,3420250313030005,1-4-6,0.2571428571428571,0,0,BANTE+OTHER+OTHER,0.005363212964187404,186.45539654633365,0.8993475279825887,0.2301710303308542,0.3408399744271544,0.06433741046629955,5.297694948504169,0,,0
2025_03,3420250313030005,2-3-5,0.34285714285714286,1,0,BANTE+RYO+RYO,0.018353464591696053,54.48562558877553,0.939975888378651,0.20062667183587174,0.27838731204974343,0.06126200426554686,4.544208361891707,0,,0
2025_03,3420250313030005,2-3-6,0.42857142857142855,0,0,OTHER+RYO+RYO,0.02446232191805131,40.879193861890805,0.7849345396834582,0.312975334396913,0.4791461414897664,0.03667552605457834,13.064465408805031,0,,0
2025_03,3420250313030005,2-4-5,0.37142857142857144,0,0,BANTE+OTHER+RYO,0.005218447274500768,191.62788227953627,0.9577655425882357,0.19343204440823,0.29224715417676,0.09854470816887438,2.9656301145662844,0,,0
2025_03,3420250313030005,2-4-6,0.45714285714285713,0,0,OTHER+OTHER+RYO,0.0119719318038169,83.52870834773543,0.8133060858510892,0.29497652421902787,0.4660710155561927,0.04518656580428689,10.31437125748503,0,,0
2025_03,3420250313030005,3-5-7,0.8571428571428571,1,0,BANTE+RYO+RYO,0.010484745768256323,95.3766569169093,0.9260524090043469,0.21282140252046147,0.31266151166558614,0.06879460837228281,4.544854881266491,0,,0
2025_03,3420250313030005,3-6-7,0.9428571428571428,0,0,OTHER+RYO+RYO,0.005363309861903162,186.4520278985245,0.8380634135960775,0.2923064395095478,0.48446159075706213,0.07097948646113836,6.825374695015684,0,,0
2025_03,3420250313030005,4-5-7,0.8857142857142857,0,0,BANTE+OTHER+RYO,0.0026558706695181686,376.5243584626134,0.9949681157710591,0.16978840914836907,0.20955863963380336,0.14584715090959535,1.4368373898760638,0,,0
2025_03,3420250313030005,4-6-7,0.9714285714285714,0,0,OTHER+OTHER+RYO,0.0019857698547496444,503.58302983004785,0.9816570966014612,0.1780015566781939,0.2466327176231918,0.11995515561407899,2.056040995992379,0,,0
2025_03,3420250313010006,1-3-4,0.11428571428571428,1,0,BANTE+RYO+RYO,0.021111961220876975,47.36651368093318,0.9483553411634801,0.19538872213438116,0.25670834132164394,0.07226795410523637,3.552173913043478,0,,0
2025_03,3420250313010006,1-3-6,0.3142857142857143,1,0,BANTE+RYO+RYO,0.005388232359030078,185.58962074531016,0.9530085716508934,0.19815546099743145,0.3153198363888875,0.1023023230972791,3.0822353475692865,0,,0
2025_03,3420250313010006,1-4-5,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.008515549959303393,117.43222748725488,0.900323601268758,0.22555818351664098,0.31844958219071934,0.06009058208004954,5.2994923857868015,0,,0
2025_03,3420250313010006,1-5-6,0.5714285714285714,1,0,BANTE+BANTE+RYO,0.0024870253931591826,402.08676708754246,0.9144199801909804,0.22067821622261186,0.33585385446056254,0.06505224999653623,5.162832253741344,0,,0
2025_03,3420250313010006,2-3-4,0.17142857142857143,0,0,OTHER+RYO+RYO,0.048780831890875086,20.499855398879728,0.8869259287047521,0.22831952022334084,0.29371622726868785,0.03880533298766263,7.56896551724138,0,,0
2025_03,3420250313010006,2-3-6,0.37142857142857144,0,0,OTHER+RYO+RYO,0.007619843679984703,131.2362880391803,0.8860737590536588,0.24271784612605274,0.38918536651850094,0.06394302894851202,6.086439333862014,0,,0
2025_03,3420250313010006,2-4-5,0.34285714285714286,0,0,BANTE+OTHER+RYO,0.012567851491389823,79.56809488758643,0.823192199803789,0.2746470090016499,0.4034545205867871,0.03487840920557443,11.567457627118644,0,,0
2025_03,3420250313010006,2-5-6,0.6285714285714286,0,0,BANTE+OTHER+RYO,0.0028182014519387804,354.8362375982918,0.8749559533578181,0.24468157074843955,0.3364408412527048,0.05406962543908837,6.2223630831643,0,,0
2025_03,3420250313010006,3-4-7,0.7714285714285715,0,0,OTHER+RYO+RYO,0.003591581201432378,278.4288991158503,0.8772134130816083,0.24755536935243486,0.39290367150601785,0.06966377154362018,5.640000000000001,0,,0
2025_03,3420250313010006,3-6-7,0.9428571428571428,0,0,OTHER+RYO+RYO,0.0009029979475161562,1107.4222291984868,0.9872975968344743,0.17388048098378361,0.21041840598452796,0.10624978251463048,1.9804125806615518,0,,0
2025_03,3420250313010006,4-5-7,0.9142857142857143,0,0,BANTE+OTHER+RYO,0.0017571074703597676,569.1171524045994,0.9222537819694794,0.21598320353908668,0.3201314302206318,0.07387391954273873,4.333483754512636,0,,0
2025_03,3420250313010006,5-6-7,1.0,0,0,BANTE+OTHER+RYO,0.0008032893349473732,1244.8814598858257,0.9816691512389853,0.17773964197029046,0.23653667546339105,0.11709477217046266,2.020044713175144,0,,0
2025_03,3420250313020006,1-3-4,0.08571428571428572,1,0,BANTE+RYO+RYO,0.11747764131826219,8.512258066970123,0.9796809399104576,0.1781383736121285,0.22065341624714516,0.09995115563546231,2.207612456747405,0,,0
2025_03,3420250313020006,1-3-6,0.3142857142857143,1,0,BANTE+BANTE+RYO,0.013629499094407225,73.37026790737625,0.7997217580967327,0.2901670805032845,0.4017887054863396,0.03517740474274001,11.421783625730992,0,,0
2025_03,3420250313020006,1-4-5,0.2,1,0,BANTE+BANTE+RYO,0.13164106666358796,7.596413682635412,0.8862130848268039,0.24049861783503781,0.38451262932088903,0.05535784935748209,6.945945945945944,0,,0
2025_03,3420250313020006,1-5-6,0.5428571428571428,1,0,BANTE+BANTE+BANTE,0.005111420613632952,195.64032694410724,0.9345615881071687,0.20531470361774903,0.2934766538593489,0.07362346960233025,3.9861834201041253,0,,0
2025_03,3420250313020006,2-3-4,0.11428571428571428,1,0,RYO+RYO+RYO,0.052634732818960125,18.998861520577137,0.9603809916587688,0.19122271819364928,0.25644740628347534,0.1038135014495469,2.4702702702702704,0,,0
2025_03,3420250313020006,2-3-6,0.4,1,0,BANTE+RYO+RYO,0.005057091040339721,197.74213911182088,0.9455077906666094,0.19810191632366056,0.2669131444178881,0.07047756560822489,3.787207207207207,0,,0
2025_03,3420250313020006,2-4-5,0.2857142857142857,1,0,BANTE+RYO+RYO,0.10959374225869595,9.124608571532312,0.9236068654978613,0.2175599611544943,0.35235158545310513,0.07902451743110102,4.458762886597939,0,,0
2025_03,3420250313020006,2-5-6,0.6285714285714286,1,0,BANTE+BANTE+RYO,0.0055165662798713575,181.27218078549384,0.928520297928876,0.20773697325922905,0.2906023321791312,0.06100012120533106,4.763963192809758,1,3.0,0
2025_03,3420250313020006,3-4-7,0.7142857142857143,0,0,OTHER+RYO+RYO,0.008701091586867915,114.92810873399445,0.8973245430460547,0.22859871940387905,0.34786823486785606,0.05531118343170652,6.28929292929293,0,,0
2025_03,3420250313020006,3-6-7,0.9428571428571428,0,0,BANTE+OTHER+RYO,0.003003338860670376,332.9627612439276,0.9761787656804365,0.1801147533449834,0.22711111930015118,0.08855301843487505,2.564690885914595,0,,0
2025_03,3420250313020006,4-5-7,0.8857142857142857,0,0,BANTE+OTHER+RYO,0.02364087707317069,42.2996150652494,0.842656405602617,0.25635725522513386,0.366339733024988,0.0314556153530489,11.646242774566474,0,,0
2025_03,3420250313020006,5-6-7,1.0,0,0,BANTE+BANTE+OTHER,0.003602286066391543,277.6014957084497,0.9763700100214391,0.18020453299413491,0.23707562031028434,0.09341601569319084,2.537847697218422,0,,0
2025_03,3420250313030006,1-3-4,0.08571428571428572,0,0,BANTE+OTHER+OTHER,0.05645883960894582,17.712018293793474,0.9768080699135404,0.17963357771619531,0.21859437020927444,0.10222402366489182,2.1383855024711695,0,,0
2025_03,3420250313030006,1-3-6,0.22857142857142856,0,0,BANTE+BANTE+OTHER,0.027949664989890464,35.7786041572128,0.9571501432394265,0.19172466601988963,0.2693766354608279,0.07883228008338934,3.4170854271356785,0,,0
2025_03,3420250313030006,1-4-5,0.2857142857142857,0,0,BANTE+BANTE+OTHER,0.042943128231221254,23.286612810683938,0.8966832594184622,0.22949820750460814,0.3545690559924901,0.05791765456451035,6.121951219512194,0,,0
2025_03,3420250313030006,1-5-6,0.6571428571428571,1,0,BANTE+BANTE+BANTE,0.004156424930280756,240.5913776319431,0.9866897635740101,0.17474343689299743,0.223256811599104,0.12050225580260521,1.8527189396754618,0,,0
2025_03,3420250313030006,2-3-4,0.11428571428571428,0,0,OTHER+OTHER+OTHER,0.030594479351581227,32.68563548698914,0.9905247761531764,0.17206099617341294,0.19280257232186118,0.1232926821997803,1.5637795275590551,1,2.0,0
2025_03,3420250313030006,2-3-6,0.4,0,0,BANTE+OTHER+OTHER,0.018885575385833984,52.950465080883745,0.9592649466121036,0.18960301902204493,0.2399697710369081,0.07669567508198166,3.1288566243194187,0,,0
2025_03,3420250313030006,2-4-5,0.42857142857142855,0,0,BANTE+OTHER+OTHER,0.027271194430781878,36.66872760333767,0.9296520494287152,0.20917022491984713,0.3209088449159856,0.07251794383529135,4.425233644859814,0,,0
2025_03,3420250313030006,2-5-6,0.7142857142857143,0,0,BANTE+BANTE+OTHER,0.004249635639542953,235.31429158184244,0.994821319988311,0.1696776932358058,0.18979541180195333,0.12907811267603006,1.4703919035314383,0,,0
2025_03,3420250313030006,3-4-7,0.6285714285714286,0,0,OTHER+OTHER+OTHER,0.02981080085511584,33.544888809264904,0.911194833875298,0.21473508818810894,0.2749411675762213,0.04138607166743516,6.643326039387308,0,,0
2025_03,3420250313030006,3-6-7,0.9142857142857143,0,0,BANTE+OTHER+OTHER,0.02712273058483361,36.86944413182264,0.8581182927008495,0.2523639555889126,0.344391031626673,0.04764561106858579,7.228179551122193,0,,0
2025_03,3420250313030006,4-5-7,0.9428571428571428,0,0,BANTE+OTHER+OTHER,0.011433425484498294,87.46285191221331,0.8535394361946131,0.2623098423386143,0.4149551089594458,0.05157947863079312,8.044965167827739,0,,0
2025_03,3420250313030006,5-6-7,1.0,0,0,BANTE+BANTE+OTHER,0.0031828514888605206,314.1836819907692,0.9954548360843987,0.16937675442561434,0.1989062236658301,0.13828774057801219,1.4383503760669316,0,,0
2025_03,3420250313020007,1-2-4,0.05714285714285714,0,0,BANTE+BANTE+OTHER,0.03483912871101692,28.703358464983005,0.920262296465371,0.21448823460203645,0.3181845184753817,0.06571730354089766,4.84171597633136,0,,0
2025_03,3420250313020007,1-2-5,0.08571428571428572,0,0,BANTE+OTHER+OTHER,0.05956905935062284,16.787238390218835,0.9345437936813065,0.2077242969851905,0.3009511464175016,0.08265281156538481,3.641148325358851,0,,0
2025_03,3420250313020007,1-4-6,0.2857142857142857,0,0,BANTE+OTHER+RYO,0.02034135992389521,49.1609215775829,0.9478823323037796,0.19752151758402392,0.2788754114685727,0.07361998771982105,3.7880393641180925,0,,0
2025_03,3420250313020007,1-5-6,0.37142857142857144,0,0,OTHER+OTHER+RYO,0.02718018123319098,36.79151332437966,0.9477746529907426,0.2003000920106963,0.29144025715488975,0.1080338884281057,2.6976744186046506,0,,0
2025_03,3420250313020007,2-3-4,0.45714285714285713,1,0,BANTE+BANTE+BANTE,0.02617898998181501,38.198570712416355,0.8356824375841404,0.27075232907821645,0.3873429900738761,0.05012195231388451,7.7280108254397835,0,,0
2025_03,3420250313020007,2-3-5,0.4857142857142857,0,0,BANTE+BANTE+OTHER,0.06023434099815546,16.601825195209205,0.9381368033949969,0.20671792884349044,0.30794098719312546,0.09936753899842067,3.099009900990099,0,,0
2025_03,3420250313020007,2-4-7,0.6285714285714286,0,0,BANTE+BANTE+OTHER,0.004943932845985054,202.2681195623633,0.9786952901456643,0.17875792738913784,0.22237751931700075,0.09357483465024555,2.3764671361502345,0,,0
2025_03,3420250313020007,2-5-7,0.6857142857142857,0,0,BANTE+OTHER+OTHER,0.008342742650389675,119.8646586507486,0.9924225583096348,0.17124388522262346,0.20734603314510788,0.1366118654881532,1.5177746999076638,0,,0
2025_03,3420250313020007,3-4-6,0.7714285714285715,1,0,BANTE+BANTE+RYO,0.0067641995844193335,147.83715168656485,0.9562485362635058,0.19284043214798316,0.2635828943919397,0.08912621923807905,2.9574113728289317,0,,0
2025_03,3420250313020007,3-5-6,0.8285714285714286,0,0,BANTE+OTHER+RYO,0.012131111819555573,82.43267516403417,0.9939902143992975,0.17030890579177643,0.2087600801864485,0.1383473857271447,1.5089557282865835,0,,0
2025_03,3420250313020007,4-6-7,0.9714285714285714,0,0,BANTE+OTHER+RYO,0.011699141664063367,85.47635619044878,0.8523227363612093,0.25859191636967516,0.36005021792846,0.04781140088786522,7.530635188308037,0,,0
2025_03,3420250313020007,5-6-7,1.0,0,0,OTHER+OTHER+RYO,0.02156383531989866,46.37393975445642,0.9678338821124184,0.18618094444546213,0.24472519044598148,0.09712402751070254,2.519718309859155,0,,0
2025_03,3420250313030007,1-2-4,0.05714285714285714,1,0,BANTE+RYO+RYO,0.13533567671220273,7.389034615953811,0.9018672191923033,0.22883299486583397,0.37110602576663476,0.04273168302877015,8.684563758389261,0,,0
2025_03,3420250313030007,1-2-5,0.11428571428571428,0,0,BANTE+OTHER+RYO,0.04315380196534067,23.172929254371567,0.8493771216286179,0.2692606827107188,0.43461490227940874,0.049659606531925575,8.75187969924812,0,,0
2025_03,3420250313030007,1-4-6,0.2571428571428571,0,0,OTHER+RYO+RYO,0.0934393828706386,10.702125477267352,0.9244379595749826,0.21417876537370364,0.3379233998756196,0.06218000448021881,5.434599156118145,0,,0
2025_03,3420250313030007,1-5-6,0.3142857142857143,0,0,OTHER+OTHER+RYO,0.013456923316048482,74.31119108833876,0.9892022462137794,0.17341409117059306,0.23122549356719835,0.1333886572389331,1.7334719334719335,0,,0
2025_03,3420250313030007,2-3-4,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.024735773878920734,40.42727771101503,0.8837828839763111,0.24717021917010082,0.41049094684425824,0.05751555662057383,7.137042062415196,0,,0
2025_03,3420250313030007,2-3-5,0.34285714285714286,0,0,BANTE+BANTE+OTHER,0.007261450274015269,137.71353686445383,0.9524902398020979,0.19378995420820316,0.2546478427413476,0.07136346648945598,3.5683222139856685,0,,0
2025_03,3420250313030007,2-4-7,0.7714285714285715,0,0,BANTE+OTHER+RYO,0.008992889298206902,111.19896696597729,0.8763142986616621,0.245380107623684,0.36164353644622393,0.06585484151335559,5.491525423728814,0,,0
2025_03,3420250313030007,2-5-7,0.8285714285714286,0,0,BANTE+OTHER+OTHER,0.005504543107160081,181.66812041116393,0.9202773984280511,0.21837017904851988,0.3464545725946534,0.07814944486441826,4.433231396534149,0,,0
2025_03,3420250313030007,3-4-6,0.5714285714285714,0,0,BANTE+OTHER+RYO,0.024679977646751672,40.518675272447744,0.8252581338841544,0.2742887012400875,0.4108615021376198,0.036321967965688,11.311653116531165,0,,0
2025_03,3420250313030007,3-5-6,0.6571428571428571,0,0,BANTE+OTHER+OTHER,0.005236459600427507,190.96872243955812,0.9410405295653317,0.2023895125586358,0.2992226728809361,0.08405902509730905,3.5596733668341707,0,,0
2025_03,3420250313030007,4-6-7,0.9714285714285714,0,0,OTHER+OTHER+RYO,0.019838325019356822,50.407481429217,0.801027923695341,0.296428558802267,0.4566795084567975,0.03772172739853147,12.106537530266346,0,,0
2025_03,3420250313030007,5-6-7,1.0,0,0,OTHER+OTHER+OTHER,0.006534942416761729,153.02353658619256,0.9464563029653107,0.19726374408089783,0.2473817329897526,0.0737889066311982,3.3525599481529484,0,,0
2025_03,3420250313010008,1-3-5,0.2,1,0,BANTE+BANTE+BANTE,0.006909495858346105,144.7283594203305,0.8953192977933648,0.23569570335615023,0.38011993184421533,0.06320516172620137,6.014064697609002,0,,0
2025_03,3420250313010008,1-3-6,0.2571428571428571,1,0,BANTE+BANTE+RYO,0.005809843337013349,172.12168073951327,0.9611104996614013,0.19202779531484063,0.29658082713903716,0.10206222796282656,2.9058823529411764,0,,0
2025_03,3420250313010008,1-4-5,0.34285714285714286,1,0,BANTE+BANTE+RYO,0.005329328004864958,187.64091815837472,0.8686406543569939,0.2554275731388618,0.4132076005997401,0.059014744473023927,7.001768867924529,0,,0
2025_03,3420250313010008,1-4-6,0.4,1,0,BANTE+RYO+RYO,0.005851829346650961,170.88673314991772,0.9413706796961429,0.2049863251402532,0.32389072242233546,0.0968771506577432,3.3433138797259567,0,,0
2025_03,3420250313010008,2-3-5,0.22857142857142856,0,0,BANTE+BANTE+OTHER,0.007751399955932284,129.00895395478622,0.8417328738087289,0.270724144923372,0.4220953210335206,0.04600170030167689,9.175646079719668,0,,0
2025_03,3420250313010008,2-3-6,0.2857142857142857,0,0,BANTE+OTHER+RYO,0.008236455000408061,121.41145674327811,0.8930092326443705,0.23710195164742692,0.3732071813890279,0.06955771213187129,5.3654320987654325,0,,0
2025_03,3420250313010008,2-4-5,0.37142857142857144,0,0,BANTE+OTHER+RYO,0.007517265442586448,133.02709710566404,0.8189134876602058,0.28811740659624413,0.44941541752832903,0.043969091028591326,10.221166892808686,0,,0
2025_03,3420250313010008,2-4-6,0.42857142857142855,0,0,OTHER+RYO+RYO,0.0117921713875167,84.80202391381532,0.9150910669600787,0.22415199172979458,0.3644626603374416,0.08188160595481819,4.4510932105868815,0,,0
2025_03,3420250313010008,3-5-7,0.8857142857142857,1,0,BANTE+BANTE+RYO,0.000897433040429017,1114.28926165004,0.9776741612579749,0.1800068260758863,0.23214371316107085,0.10937437668927362,2.122468901656719,0,,0
2025_03,3420250313010008,3-6-7,0.9142857142857143,1,0,BANTE+RYO+RYO,0.0008894170834000742,1124.3319008188917,0.9631508429263689,0.1884189814052487,0.2635172594803041,0.08558510373835493,3.079008471917163,0,,0
2025_03,3420250313010008,4-5-7,0.9428571428571428,1,0,BANTE+RYO+RYO,0.0008874194568475974,1126.8628293911036,0.9710969861813559,0.18485287489887955,0.25959783034310757,0.11737996696432695,2.2116025166543296,0,,0
2025_03,3420250313010008,4-6-7,0.9714285714285714,1,0,RYO+RYO+RYO,0.0010376569027451283,963.709678367188,0.9649889768122789,0.18773610387357462,0.2683409147559886,0.0945940600959822,2.836762842018937,0,,0
2025_03,3420250313020008,1-3-5,0.2,1,0,BANTE+BANTE+BANTE,0.005826323190661058,171.6348316555607,0.9766502791729167,0.18156661313751798,0.2636887421868171,0.11709087303411332,2.2520008208495796,0,,0
2025_03,3420250313020008,1-3-6,0.22857142857142856,0,0,BANTE+BANTE+OTHER,0.00989831834110443,101.02726195896649,0.953952225480308,0.195796961912982,0.28359471867409436,0.09417844785254757,3.01124859392576,0,,0
2025_03,3420250313020008,1-4-5,0.2571428571428571,0,0,BANTE+BANTE+OTHER,0.002948907733092459,339.10860919046814,0.9349081431064821,0.2084325443991318,0.3236148478287761,0.08211794802745338,3.940854047163798,0,,0
2025_03,3420250313020008,1-4-6,0.3142857142857143,0,0,BANTE+OTHER+OTHER,0.004452660186673144,224.58484548023898,0.9218411213409066,0.21232143313681115,0.29648544090789436,0.06345027870442917,4.672720860518428,0,,0
2025_03,3420250313020008,2-3-5,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.004943670373826882,202.27885849636507,0.9839054407521685,0.17599031728584077,0.22253838717158045,0.10982476790939193,2.026304188096987,0,,0
2025_03,3420250313020008,2-3-6,0.34285714285714286,0,0,BANTE+OTHER+RYO,0.005579171948854555,179.2380677934308,0.9617418631427223,0.1900165260492795,0.2688594186667881,0.095446145427551,2.8168703666599875,0,,0
2025_03,3420250313020008,2-4-5,0.37142857142857144,0,0,BANTE+OTHER+RYO,0.001869604617019235,534.8724489107911,0.9621659566895624,0.18902899658564917,0.24581688750880268,0.09401002694021354,2.614794352363413,0,,0
2025_03,3420250313020008,2-4-6,0.4,0,0,OTHER+OTHER+RYO,0.002774466085612836,360.4297076059287,0.9759261604772239,0.18044787519455377,0.21914888817450065,0.10276803367074024,2.1324616259238205,0,,0
2025_03,3420250313020008,3-5-7,0.8857142857142857,0,0,BANTE+BANTE+OTHER,0.07213385818776441,13.863115395782662,0.664139694703612,0.39897899299141437,0.5640603686252339,0.02050723331891781,27.5054347826087,0,,0
2025_03,3420250313020008,3-6-7,0.9142857142857143,0,0,BANTE+OTHER+OTHER,0.038558875216098056,25.934366456377003,0.7879389297554923,0.30261469555903897,0.41754689828324254,0.044409722713107905,9.402150537634409,0,,0
2025_03,3420250313020008,4-5-7,0.9428571428571428,0,0,BANTE+OTHER+OTHER,0.013231393268324286,75.57783067290289,0.6662735071481171,0.4080105268051091,0.5906245359515259,0.020860430078217147,28.313152400835065,0,,0
2025_03,3420250313020008,4-6-7,0.9714285714285714,0,0,OTHER+OTHER+OTHER,0.009490243698845855,105.37137208832834,0.7114838680226929,0.3654087842713814,0.5305108106653211,0.030455932957274827,17.418964357767315,0,,0
2025_03,2520250313010001,1-2-4,0.08571428571428572,0,0,BANTE+OTHER+RYO,0.049030486580243345,20.3954737092686,0.8628362696939024,0.25208234494906867,0.36927544338745927,0.04818665343412975,7.663438256658597,0,,0
2025_03,2520250313010001,1-2-6,0.2857142857142857,1,0,BANTE+BANTE+RYO,0.006818011689609576,146.67032641260602,0.8407529011636838,0.26395571728603834,0.4008601167253212,0.04070642761980769,9.847587719298248,0,,0
2025_03,2520250313010001,1-4-7,0.6,0,0,BANTE+OTHER+OTHER,0.005686315778508406,175.86079263827182,0.9844606157214478,0.1762110952124575,0.24031983697257997,0.12014893996472888,2.0001827485380117,0,,0
2025_03,2520250313010001,1-6-7,0.8857142857142857,0,0,BANTE+BANTE+OTHER,0.0016296073369098532,613.6447580656162,0.9538254297614169,0.1940282648826042,0.25764385720159133,0.0873360695995497,2.9500280741156653,0,,0
2025_03,2520250313010001,2-3-4,0.3142857142857143,0,0,OTHER+OTHER+RYO,0.008939041800778416,111.8688134910522,0.8063172684030921,0.3017039246832853,0.47692064867885364,0.046969052093358186,10.1539338654504,0,,0
